ID,"Realiza ""Benchmarks"" para descubrir oportunidades de ventaja competitiva",Considera diferentes perspectivas (internas y externas) de los problemas y desafíos.,Anticipa consecuencias e impactos de acciones en otros.,"Dibuja conexiones entre hechos, ideas y situaciones.",Simplifica problemas complejos en elementos fáciles de entender.,"Se involucra y se asocia con ""Stakeholders"" para maximizar la contribución de Nestlé a la sociedad",Genera un clima de confianza en el que las personas quieren dar lo mejor de sí,Comprende y motiva a diversos individuos y grupos.,Genera espacios para escuchar puntos de vista diferentes y promueve el accountability,Apoya al equipo en éxitos y fracasos,Reconoce las contribuciones y celebra los éxitos.,Ayuda a otros a comprender la importancia de su contribución a la visión y objetivos generales.,Alínea la estrategia en toda la organización a través de una combinación pragmática de una visión clara a largo plazo y el logro de los objetivos del día a día.,Establece objetivos de equipo desafiantes y estándares claros para el éxito,Alínea el trabajo de los miembros del equipo hacia objetivos compartidos.,Crea alineación a través de funciones donde sea necesario,Delega apropiadamente y confía en las personas para gestionar su desempeño y entregables,Mide el progreso y los resultados y garantiza la responsabilidad,Proporciona la información y los recursos para lograr resultados.,"Empodera a las personas para resolver problemas, tomar decisiones y mejorar procesos","Utiliza los estándares y herramientas de gestión del desempeño, desarrollo y talento para impulsar el desarrollar las competencias y habilidaddes de las personas.",Proporciona tareas desafiantes y exigentes para impulsar el desarrollo.,"Entrena a otros (escucha, pregunta, desafía de manera constructiva) para encontrar sus propias respuestas",Da retroalimentación accionable directa,Aborda los problemas difíciles de manera oportuna,Alínea las expectativas de carrera  y apoya activamente el desarrollo de su equipo.,Construye equipos diversos.,Adapta su comportamiento y estilo de comunicación a las necesidades del público.,Comunica con credibilidad un punto de vista bien desarrollado.,Encuentra puntos en común y soluciones para el beneficio del grupo.,Desarrolla relaciones con tomadores de decisiones clave.,Anticipa reacciones y objeciones de otros y está preparado para ellas.,Cuestiona constructivamente las prácticas y procesos actuales,Esta dispuesto a ser emabajador/promotor de una idea o posición,Actúa como embajador del cambio de la  compañía incluso cuando el cambio no es popular ,"Respetuosamente dice lo que hay que decir en todos los niveles (pares, People Manager, colaboradores, stakeholders)",Apoya al equipo para tomar los riesgos apropiados,"Maneja sus emociones ante cualquier situación, no se pone a la defensiva ni se irrita cuando hay situaciones complejas ",Mejora la comprensión y el compromiso de cambio al involucrar a los afectados,Comunica creíblemente y lidera el cambio,"Realiza ""Benchmarks"" para descubrir oportunidades de ventaja competitiva_AUTOEVALUCIÓN",Considera diferentes perspectivas (internas y externas) de los problemas y desafíos._AUTOEVALUCIÓN,Anticipa consecuencias e impactos de acciones en otros._AUTOEVALUCIÓN,"Dibuja conexiones entre hechos, ideas y situaciones._AUTOEVALUCIÓN",Simplifica problemas complejos en elementos fáciles de entender._AUTOEVALUCIÓN,"Se involucra y se asocia con ""Stakeholders"" para maximizar la contribución de Nestlé a la sociedad_AUTOEVALUCIÓN",Genera un clima de confianza en el que las personas quieren dar lo mejor de sí_AUTOEVALUCIÓN,Comprende y motiva a diversos individuos y grupos._AUTOEVALUCIÓN,Genera espacios para escuchar puntos de vista diferentes y promueve el accountability_AUTOEVALUCIÓN,Apoya al equipo en éxitos y fracasos_AUTOEVALUCIÓN,Reconoce las contribuciones y celebra los éxitos._AUTOEVALUCIÓN,Ayuda a otros a comprender la importancia de su contribución a la visión y objetivos generales._AUTOEVALUCIÓN,Alínea la estrategia en toda la organización a través de una combinación pragmática de una visión clara a largo plazo y el logro de los objetivos del día a día._AUTOEVALUCIÓN,Establece objetivos de equipo desafiantes y estándares claros para el éxito_AUTOEVALUCIÓN,Alínea el trabajo de los miembros del equipo hacia objetivos compartidos._AUTOEVALUCIÓN,Crea alineación a través de funciones donde sea necesario_AUTOEVALUCIÓN,Delega apropiadamente y confía en las personas para gestionar su desempeño y entregables_AUTOEVALUCIÓN,Mide el progreso y los resultados y garantiza la responsabilidad_AUTOEVALUCIÓN,Proporciona la información y los recursos para lograr resultados._AUTOEVALUCIÓN,"Empodera a las personas para resolver problemas, tomar decisiones y mejorar procesos_AUTOEVALUCIÓN","Utiliza los estándares y herramientas de gestión del desempeño, desarrollo y talento para impulsar el desarrollar las competencias y habilidaddes de las personas._AUTOEVALUCIÓN",Proporciona tareas desafiantes y exigentes para impulsar el desarrollo._AUTOEVALUCIÓN,"Entrena a otros (escucha, pregunta, desafía de manera constructiva) para encontrar sus propias respuestas_AUTOEVALUCIÓN",Da retroalimentación accionable directa_AUTOEVALUCIÓN,Aborda los problemas difíciles de manera oportuna_AUTOEVALUCIÓN,Alínea las expectativas de carrera  y apoya activamente el desarrollo de su equipo._AUTOEVALUCIÓN,Construye equipos diversos._AUTOEVALUCIÓN,Adapta su comportamiento y estilo de comunicación a las necesidades del público._AUTOEVALUCIÓN,Comunica con credibilidad un punto de vista bien desarrollado._AUTOEVALUCIÓN,Encuentra puntos en común y soluciones para el beneficio del grupo._AUTOEVALUCIÓN,Desarrolla relaciones con tomadores de decisiones clave._AUTOEVALUCIÓN,Anticipa reacciones y objeciones de otros y está preparado para ellas._AUTOEVALUCIÓN,Cuestiona constructivamente las prácticas y procesos actuales_AUTOEVALUCIÓN,Esta dispuesto a ser emabajador/promotor de una idea o posición_AUTOEVALUCIÓN,Actúa como embajador del cambio de la  compañía incluso cuando el cambio no es popular _AUTOEVALUCIÓN,"Respetuosamente dice lo que hay que decir en todos los niveles (pares, People Manager, colaboradores, stakeholders)_AUTOEVALUCIÓN",Apoya al equipo para tomar los riesgos apropiados_AUTOEVALUCIÓN,"Maneja sus emociones ante cualquier situación, no se pone a la defensiva ni se irrita cuando hay situaciones complejas _AUTOEVALUCIÓN",Mejora la comprensión y el compromiso de cambio al involucrar a los afectados_AUTOEVALUCIÓN,Comunica creíblemente y lidera el cambio_AUTOEVALUCIÓN,Date,Global Pay Grade,Function,Position,Technical Entry Date (date format),Age,PotencialT,DesempeñoT,Desempeño,Potencial
1206427,3,4,3,4,4,4,3,4,4,4,4,3,3,3,4,4,4,3,3,4,3,4,3,4,4,3,4,4,3,4,4,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4.0,3.0,4.0,3,3,4,2021-04-30,F,Marketing & Sales,Gerente SR Nacional Ventas,6219,40-44,2,2,3,2
1206553,2,4,4,3,3,2,4,4,3,4,4,3,3,3,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,3,4,4,3,3,4,4,3,4,4,3,3,3,3,3,4,3,3,3,4,4,3,4,4,4,4,3,4,4,3,3,2,3,2,4,3,3,3,3,3,3,4,3,3,4,3.0,4.0,3.0,3,4,4,2021-04-30,G,Human Resources,Gerente HRBP,6175,45-49,3,2,3,2
1206556,2,3,2,3,2,3,3,3,3,4,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,4,3,3,2,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4.0,3.0,4.0,4,4,4,2021-04-30,E,Corporate Communications,Subdirector Asuntos Corporativos,6175,45-49,3,1,3,2
1206560,2,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,2,3,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,3,3,3,4,4,4,3,4,4.0,4.0,4.0,4,4,3,2020-01-31,E,Marketing & Sales,Subdirector Medios,6156,50-54,3,1,2,2
1206574,3,3,4,2,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,2,4,4,3,3,3,4,3,4,3,4,2,4,4,3,4,4,4,4,3,4,4,3,4,4,3,2,3,3,4,4,4,3,4,4,4,3,3,4,4,4.0,3.0,4.0,3,3,4,2020-01-31,G,Marketing & Sales,Gerente Cuentas Clave,6175,40-44,2,2,3,2
1206601,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,2,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,4,3,3,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,4.0,4.0,4.0,3,4,4,2021-04-30,E,Operations,Head of O2C,6168,55-59,3,2,3,3
1206647,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4,4.0,3.0,4.0,3,4,4,2021-04-30,H,Operations,Jefe Fabricacion,6191,40-44,2,2,3,2
1206656,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4.0,4.0,4.0,3,4,3,2021-04-30,E,Marketing & Sales,Subdirector Comercial Categoria,6205,40-44,3,3,3,3
1206915,2,2,3,3,4,3,3,3,3,4,4,3,4,4,4,4,2,4,4,2,3,3,4,4,3,3,4,3,4,2,3,3,4,4,3,3,3,3,4,4,4,3,3,2,4,3,3,4,3,4,4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,2,4,3,4,3,3,4,4.0,3.0,3.0,2,3,4,2021-04-30,G,Operations,Gerente Importaciones,6135,35-39,2,2,3,3
1206930,3,4,3,3,3,3,4,3,3,2,4,3,3,2,3,3,3,3,4,4,3,2,4,4,3,3,3,3,3,4,3,3,3,4,3,3,3,2,3,3,4,3,3,3,3,3,3,3,2,4,4,3,3,4,4,3,4,3,3,4,3,3,4,4,3,3,3,3,3,3,2,2,4,4,3.0,3.0,4.0,2,3,3,2019-12-31,H,Operations,Jefe Planeacion Demanda,6128,40-44,3,2,3,2
1206936,3,3,2,2,3,4,2,3,2,3,3,3,2,3,4,4,3,3,3,4,2,3,4,4,3,3,2,4,4,3,4,4,3,2,2,4,3,3,3,3,2,3,2,3,3,2,4,4,4,4,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,4,3,3,3,2,3,3,3.0,3.0,3.0,2,3,3,2020-06-30,H,Marketing & Sales,Jefe Ventas Asistido,6135,55-59,3,2,3,2
1210032,3,3,3,3,3,2,4,4,3,4,3,3,2,3,4,3,3,3,4,3,3,3,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,4,3,4,3,3,4,3,3,4,4,2,4,4,4,1,4,4,4,4,4,4,4,2,3,2,4,4,4,4,3,3,3,4,3,4,4,4.0,4.0,4.0,2,3,4,2020-01-31,I,Marketing & Sales,Jefe de Distrito NN,6938,40-44,2,2,2,2
1210046,2,3,3,3,2,1,2,2,3,3,3,4,4,3,4,3,2,3,4,3,4,3,1,3,3,3,3,2,3,3,1,3,4,4,4,3,4,1,3,3,3,4,3,4,4,4,3,4,4,4,4,4,3,2,3,3,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,4,4.0,4.0,3.0,3,4,4,2020-01-31,H,Marketing & Sales,Gerente de Distrito NN,6753,35-39,2,2,2,2
1210077,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4.0,4.0,4.0,4,4,4,2020-01-31,E,Operations,Subdirector DSP,9096,45-49,3,3,3,3
1210113,3,3,3,4,3,3,3,3,3,4,4,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,3,4,4,4.0,4.0,4.0,4,4,4,2021-04-30,H,Operations,Jefe Aseguramiento Calidad,7896,45-49,3,1,3,2
1210122,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,4,3,4,4,3,3,3,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4.0,4.0,4.0,4,4,4,2019-12-31,I,Operations,Coordinador Aseguramiento Calidad,7606,45-49,3,2,3,2
1210138,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,4,4,3,3,2,4,3,3,3,3,3,4,4,3,3,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3.0,4.0,4.0,3,3,4,2021-04-30,J,Operations,Especialista Fabricacion,11413,50-54,2,2,2,2
1210141,4,4,3,4,3,3,3,3,3,4,3,3,3,2,3,4,4,3,3,4,4,3,3,4,4,4,4,3,2,4,3,2,4,4,2,4,4,3,4,3,4,4,3,3,4,3,4,4,3,4,4,4,2,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3.0,4.0,4.0,3,4,3,2021-04-30,H,Research & Development,Jefe Grupo Aplicacion,11133,50-54,2,2,3,2
1210184,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,3,4,2,2,4,4,4,2,4,4,2,4,4,3,4,4,2,4,1,2,3,2,2,1,4,1,2,4,2,2,3,2,2.0,4.0,4.0,2,4,2,2021-04-30,F,Operations,Gerente SR Logistica y Comercio,6618,45-49,3,2,3,2
1210449,3,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,3,4,3,3,4,4,3,3,3,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4.0,4.0,4.0,4,3,4,2021-04-30,H,Operations,Safety/Environment Manager JR,6292,40-44,2,2,2,3
1290004,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4.0,4.0,4.0,4,4,4,2020-01-31,E,Business Services,Business Relationship Manager Mexico,12096,55-59,3,1,3,3
1290008,4,4,4,4,3,4,4,4,3,4,4,4,3,3,3,4,3,4,3,4,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,3,4,4,2021-04-30,F,Operations,Gerente SR Asuntos Regulatorios,11119,50-54,3,1,3,2
1290202,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,4,4,4,2020-06-30,K,Marketing & Sales,Supervisor Mercadeo,2980,35-39,2,2,2,1
1290210,3,3,3,2,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,3,2,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3.0,3.0,4.0,4,4,4,2021-04-30,K,Marketing & Sales,Supervisor Mercadeo,2980,45-49,2,2,2,2
1290212,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,4,4,4,4,3,3,4,3,3,3,4,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,3,4,4,3,3,3,4,3,4,4,4,3,4,4,3,4,4,3,3,4,3,4,3,3,4,4,4.0,4.0,3.0,4,4,4,2020-06-30,K,Marketing & Sales,Supervisor Mercadeo,2980,40-44,2,3,2,2
1290214,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,2,3,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,3,3,4,3,2,2,2,3,4,3,3,3,3,3,3,3,4,4,4.0,3.0,3.0,3,4,4,2020-01-31,I,Marketing & Sales,Coordinador Operacion Trade Marketing,2980,35-39,3,3,3,2
1290218,3,4,3,3,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,4,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4.0,3.0,3.0,4,3,3,2021-04-30,I,Marketing & Sales,Coordinador Trade Marketing,2835,30-34,2,2,2,3
1290231,2,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,2,3,4,3,2,3,3,3,2,3,3,2,3,4,4,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,3,3.0,4.0,4.0,4,4,4,2020-01-31,K,Marketing & Sales,Supervisor Mercadeo,2980,35-39,3,3,2,1
1290232,3,4,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,3.0,4.0,4.0,4,4,4,2021-04-30,K,Marketing & Sales,Supervisor Mercadeo,2980,35-39,2,2,3,2
1290246,3,4,4,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,2020-01-31,J,Marketing & Sales,Ejecutivo Operaciones,2980,35-39,3,3,3,3
1290251,2,2,2,2,2,1,2,3,3,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,3,2,2,3,2,3,1,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,4,4,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,1,1,2,3,3,4,3.0,4.0,4.0,4,4,4,2020-01-31,K,Marketing & Sales,Merchandising Supervisor,2980,40-44,3,2,3,3
1290252,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,2020-01-31,K,Marketing & Sales,Supervisor Mercadeo UNO,2980,45-49,3,3,3,2
1290263,3,3,4,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,2020-06-30,K,Marketing & Sales,Supervisor Mercadeo,2980,30-34,2,3,2,3
1290267,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,4,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,2,4,3,3,3,4,4,4,4,4,3,3,2,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,3,4,4.0,3.0,4.0,4,3,3,2021-04-30,K,Marketing & Sales,Supervisor Sales Analyst,2883,40-44,3,1,3,2
1290291,2,1,2,2,2,3,1,1,2,1,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2,1,3,3,3,3,3,2,3,2,3,2,2,2,3,3,3,4,4,4,4,2,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,4,3.0,3.0,4.0,2,4,4,2020-01-31,J,Marketing & Sales,Ejecutivo Operaciones,2850,45-49,2,2,2,2
1290294,2,2,2,2,2,1,3,1,2,2,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,3,4,4.0,4.0,4.0,4,4,4,2020-06-30,J,Marketing & Sales,Ejecutivo Operaciones,2980,45-49,2,2,2,1
1290329,3,3,3,3,2,3,3,3,2,4,4,2,2,3,3,2,2,3,3,2,2,2,2,3,2,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4.0,4.0,4.0,4,4,4,2020-01-31,K,Marketing & Sales,Supervisor Mercadeo,2980,25-29,2,2,3,2
1290388,3,2,3,2,2,3,3,3,2,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,3,2,3,2,2,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,4,4.0,4.0,4.0,4,4,4,2019-12-31,J,Marketing & Sales,Ejecutivo Operaciones,2897,45-49,3,2,3,2
1290401,4,3,4,3,4,3,4,4,3,4,4,3,3,3,4,4,3,3,4,4,4,3,4,3,4,4,3,3,4,4,4,3,4,4,3,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4.0,4.0,4.0,3,3,4,2021-04-30,G,Marketing & Sales,Gerente Marketing Digital,2539,30-34,2,3,3,2
10011739,4,3,3,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,3,4,3,4,3,4,4,3,4,4,4,4.0,4.0,4.0,3,4,4,2021-04-30,G,Operations,Gerente Customer Facing,6112,40-44,2,3,3,2
10011750,3,3,2,3,4,3,4,3,4,3,4,3,3,3,3,3,3,2,3,3,4,3,3,4,2,3,4,3,3,4,4,2,4,3,3,3,4,3,4,3,2,3,3,4,4,3,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,3,2,4,4,3,3,4,4,3.0,4.0,4.0,3,4,4,2021-04-30,G,Operations,Gerente Distribucion,6112,45-49,2,3,2,3
10011791,3,3,4,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,4,3,4,3,4,4,3,4,3,4,4,3,4,3,4,4,3,4,4,4,4,3,4,3,4,4,3,3,3,4,4,3,3,4,4,3.0,3.0,4.0,3,3,3,2020-01-31,G,Operations,Gerente operaciones,6112,40-44,3,2,3,2
10012703,4,3,3,4,3,2,3,3,3,3,3,2,3,3,4,2,3,2,3,2,2,3,2,3,3,3,3,4,4,3,3,3,4,3,3,4,4,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4.0,4.0,4.0,3,4,4,2020-01-31,I,Marketing & Sales,Jefe de Distrito,6037,45-49,3,2,2,3
10014511,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,4,4,3,3.0,4.0,4.0,4,4,4,2020-06-30,H,Operations,Jefe Fabricacion,6007,35-39,3,2,2,2
10014611,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,2,3,3,3,4,3,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4.0,4.0,4.0,3,4,4,2020-06-30,G,Operations,Gerente Servicio a Clientes,6007,40-44,2,3,3,3
10015128,2,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,2,2,3,3,2,2,3,2,3,4,4,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,4,3,3,4,3,4,3,4,3,2,3,3,3,3,3,2.0,4.0,3.0,4,3,3,2021-04-30,I,Operations,Coordinador Distribucion,5994,35-39,2,3,3,3
10015130,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3.0,4.0,4.0,4,3,4,2020-01-31,H,Operations,Customer Facing Junior Manager,5994,40-44,2,3,3,2
10015132,2,2,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,3,3,2,3,2,4,3,4,4,4,4,4,3,2,3,4,3.0,3.0,4.0,4,4,4,2021-04-30,J,Operations,Especialista Almacen,5994,35-39,2,2,3,3
10015204,3,3,3,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,4,3,3,4,4,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,2021-04-30,H,Operations,Jefe Order Fulfilment,5994,35-39,3,3,3,3
10015226,3,3,2,4,4,3,3,3,4,4,4,3,2,3,2,2,3,4,3,3,3,4,4,3,2,3,4,2,3,3,3,2,3,4,4,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3.0,4.0,4.0,3,3,4,2021-04-30,G,Operations,Gerente Distribucion,5994,40-44,3,2,2,2
10015265,3,3,3,3,2,3,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,2,2,3,2,2,3,3,3,3,3,2,3,3,3,3,2,3,2,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4.0,4.0,4.0,4,4,4,2021-04-30,H,Operations,Jefe Customer Solution,5994,40-44,3,2,3,2
